platform,keyword,company,company_name,company_page_link,job,job_name,job_page_link,update_time,location
Indeed,visual engineer,None,None,None,[Precision Engineer](https://www.indeed.com/rc/clk?jk=ccc5710e2b2bc543&fccid=25bd39de341fd0db&vjs=3),Precision Engineer,https://www.indeed.com/rc/clk?jk=ccc5710e2b2bc543&fccid=25bd39de341fd0db&vjs=3,Posted13 days ago,"Lacey, WA 98516"
Indeed,visual engineer,None,None,None,"[Sr. Audio Visual Engineer](https://www.indeed.com/company/Oscar-Mike,-Inc/jobs/Senior-Audio-Visual-Engineer-5915f773ac32e507?fccid=1e1ccba92b0e5d15&vjs=3)",Sr. Audio Visual Engineer,"https://www.indeed.com/company/Oscar-Mike,-Inc/jobs/Senior-Audio-Visual-Engineer-5915f773ac32e507?fccid=1e1ccba92b0e5d15&vjs=3",EmployerActive 8 days ago,"Irving, TX"
Indeed,visual engineer,None,None,None,[Audio Visual Engineer](https://www.indeed.com/rc/clk?jk=71ad20ebd831b541&fccid=c126c7affdcf87cc&vjs=3),Audio Visual Engineer,https://www.indeed.com/rc/clk?jk=71ad20ebd831b541&fccid=c126c7affdcf87cc&vjs=3,Posted4 days ago,"Rohnert Park, CA 94928"
Indeed,visual engineer,None,None,None,[Audio Visual Technician/Engineer](https://www.indeed.com/company/Tek-One-Solutions/jobs/Audio-Visual-Technician-Engineer-38bf2853c4eb9bdb?fccid=f48c44a812c24ce0&vjs=3),Audio Visual Technician/Engineer,https://www.indeed.com/company/Tek-One-Solutions/jobs/Audio-Visual-Technician-Engineer-38bf2853c4eb9bdb?fccid=f48c44a812c24ce0&vjs=3,PostedToday,"Los Angeles, CA"
Indeed,visual engineer,None,None,None,"[Audio Visual Engineer I (Memphis, TN)](https://www.indeed.com/rc/clk?jk=6265ab9c0f61c7df&fccid=89b0c645cd530acf&vjs=3)","Audio Visual Engineer I (Memphis, TN)",https://www.indeed.com/rc/clk?jk=6265ab9c0f61c7df&fccid=89b0c645cd530acf&vjs=3,PostedJust posted,United States
Indeed,visual engineer,None,None,None,[Area Team Engineer](https://www.indeed.com/rc/clk?jk=5f13b435c881cbd7&fccid=c2420cdb8142e98a&vjs=3),Area Team Engineer,https://www.indeed.com/rc/clk?jk=5f13b435c881cbd7&fccid=c2420cdb8142e98a&vjs=3,PostedToday,"Galveston Bay, TX"
Indeed,visual engineer,None,None,None,[Audio Visual Specialist / Technical Engineer](https://www.indeed.com/company/Multi-Media-Marketing/jobs/Audio-Visual-Specialist-dc2f623af3d65fed?fccid=c37a37c345c9af8c&vjs=3),Audio Visual Specialist / Technical Engineer,https://www.indeed.com/company/Multi-Media-Marketing/jobs/Audio-Visual-Specialist-dc2f623af3d65fed?fccid=c37a37c345c9af8c&vjs=3,EmployerActive 6 days ago,"Orlando, FL 32826"
Indeed,visual engineer,None,None,None,[A/V Engineer](https://www.indeed.com/company/Austin-FC/jobs/Engineer-a409ab8946cac332?fccid=b26bf1c693f239ca&vjs=3),A/V Engineer,https://www.indeed.com/company/Austin-FC/jobs/Engineer-a409ab8946cac332?fccid=b26bf1c693f239ca&vjs=3,Posted8 days ago,"Austin, TX"
Indeed,visual engineer,None,None,None,[Roaring Social Audio/Visual Engineer](https://www.indeed.com/company/Competitive-Social-Ventures/jobs/Roaring-Social-Audio-Visual-Engineer-deb9346e413af8a2?fccid=f46155e607d471cf&vjs=3),Roaring Social Audio/Visual Engineer,https://www.indeed.com/company/Competitive-Social-Ventures/jobs/Roaring-Social-Audio-Visual-Engineer-deb9346e413af8a2?fccid=f46155e607d471cf&vjs=3,EmployerActive 3 days ago,"Alpharetta, GA"
Indeed,visual engineer,None,None,None,[Design Engineer](https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DXhOZlYojZYPlOQkmV50mFBOBYn3WtFF1LyNSIjvQ06w4EaJ_kHXEBy1WhVbTjajvac0_UvZGpsilsgEz_0g4zf_e0hY9cOPZtZWP7cWmX3pI5TRyxa8n98sOlr6vbrRL3IzDqOpdEhI6mQ3akJQYUgy642tIdfgsxqXfpA1v-DU96HIwMhgS46iIOl_s3AInhLtDP5hGA_r5IQOS_9KCz8iEIydY_fjGEwDkEyHSoCHQT3inOQUYPUMcfPUq_Tk7muDaHGVpkNEHxgCzfyIEiVS9S4sMNP2k2TOo29N1k-gC7ed1Z2ve1cxvJjmLsyxiiKudFzwj5bxeObkmDu-FiFESJwjs-vOfiAmz8dQevitI3dhAW4rn7WXvvh6ErD6CWSPlJkykopO6GK4ZaB8kbGeSqjAdb2kmlkLoeHIveeZvcjpIQqkNSSuPJCLOx_UWrGmcjR73CLZGqAn2ePXXBvounk5P9VIw=&p=1&fvj=1&vjs=3),Design Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DXhOZlYojZYPlOQkmV50mFBOBYn3WtFF1LyNSIjvQ06w4EaJ_kHXEBy1WhVbTjajvac0_UvZGpsilsgEz_0g4zf_e0hY9cOPZtZWP7cWmX3pI5TRyxa8n98sOlr6vbrRL3IzDqOpdEhI6mQ3akJQYUgy642tIdfgsxqXfpA1v-DU96HIwMhgS46iIOl_s3AInhLtDP5hGA_r5IQOS_9KCz8iEIydY_fjGEwDkEyHSoCHQT3inOQUYPUMcfPUq_Tk7muDaHGVpkNEHxgCzfyIEiVS9S4sMNP2k2TOo29N1k-gC7ed1Z2ve1cxvJjmLsyxiiKudFzwj5bxeObkmDu-FiFESJwjs-vOfiAmz8dQevitI3dhAW4rn7WXvvh6ErD6CWSPlJkykopO6GK4ZaB8kbGeSqjAdb2kmlkLoeHIveeZvcjpIQqkNSSuPJCLOx_UWrGmcjR73CLZGqAn2ePXXBvounk5P9VIw=&p=1&fvj=1&vjs=3,EmployerActive 5 days ago,"Eugene, OR 97402 (West Eugene area)"
Indeed,visual engineer,None,None,None,[Software Development Engineer](https://www.indeed.com/rc/clk?jk=61c1258f77b3679e&fccid=936367796261bd6e&vjs=3),Software Development Engineer,https://www.indeed.com/rc/clk?jk=61c1258f77b3679e&fccid=936367796261bd6e&vjs=3,Posted4 days ago,"Folsom, CA 95630+3 locations"
Indeed,visual engineer,None,None,None,[Process Development Engineer I](https://www.indeed.com/rc/clk?jk=46ee649bc05cc531&fccid=9d9c1399885ac685&vjs=3),Process Development Engineer I,https://www.indeed.com/rc/clk?jk=46ee649bc05cc531&fccid=9d9c1399885ac685&vjs=3,Posted13 days ago,"Austin, TX 78758 (North Austin area)"
Indeed,generative design,None,None,None,"[Scientist, Synthetic Biology DNA Design and Build (all level...](https://www.indeed.com/rc/clk?jk=3554235a73bbed5e&fccid=22489c4990c80a96&vjs=3)","Scientist, Synthetic Biology DNA Design and Build (all level...",https://www.indeed.com/rc/clk?jk=3554235a73bbed5e&fccid=22489c4990c80a96&vjs=3,Posted1 day ago,"Cambridge, MA 02142 (Kendall Square area)"
Indeed,generative design,None,None,None,[Usability Specialist](https://www.indeed.com/rc/clk?jk=71cf80888b31d501&fccid=27a0ffd30391d406&vjs=3),Usability Specialist,https://www.indeed.com/rc/clk?jk=71cf80888b31d501&fccid=27a0ffd30391d406&vjs=3,Posted3 days ago,"Westborough, MA 01581"
Indeed,generative design,None,None,None,"[User Experience Researcher, Growth](https://www.indeed.com/rc/clk?jk=a04c4c02b58217d0&fccid=6355b052e3c39b4e&vjs=3)","User Experience Researcher, Growth",https://www.indeed.com/rc/clk?jk=a04c4c02b58217d0&fccid=6355b052e3c39b4e&vjs=3,Posted6 days ago,"New York, NY 10010 (Park Slope area)+1 location"
Indeed,generative design,None,None,None,[User Researcher](https://www.indeed.com/rc/clk?jk=f9c48f7c7c8768e0&fccid=dda87315039ee114&vjs=3),User Researcher,https://www.indeed.com/rc/clk?jk=f9c48f7c7c8768e0&fccid=dda87315039ee114&vjs=3,Posted4 days ago,United States•Remote
Indeed,generative design,None,None,None,"[Sr. Machine Learning Scientist, Minerva](https://www.indeed.com/rc/clk?jk=604f1bf7b2bf513a&fccid=fe2d21eef233e94a&vjs=3)","Sr. Machine Learning Scientist, Minerva",https://www.indeed.com/rc/clk?jk=604f1bf7b2bf513a&fccid=fe2d21eef233e94a&vjs=3,Posted7 days ago,"San Diego, CA"
Indeed,generative design,None,None,None,"[UX Researcher, Amazon Business Customer Insights Team](https://www.indeed.com/rc/clk?jk=3e566f7e4d413d37&fccid=fe2d21eef233e94a&vjs=3)","UX Researcher, Amazon Business Customer Insights Team",https://www.indeed.com/rc/clk?jk=3e566f7e4d413d37&fccid=fe2d21eef233e94a&vjs=3,Posted4 days ago,Texas+1 location
Indeed,generative design,None,None,None,[Bioinformatics Engineer I](https://www.indeed.com/rc/clk?jk=b688e9cc882604d1&fccid=22489c4990c80a96&vjs=3),Bioinformatics Engineer I,https://www.indeed.com/rc/clk?jk=b688e9cc882604d1&fccid=22489c4990c80a96&vjs=3,Posted1 day ago,"Cambridge, MA 02142 (Kendall Square area)"
Indeed,generative design,None,None,None,[UX Researcher](https://www.indeed.com/rc/clk?jk=6490dacdccc42027&fccid=7c138e549c2cd781&vjs=3),UX Researcher,https://www.indeed.com/rc/clk?jk=6490dacdccc42027&fccid=7c138e549c2cd781&vjs=3,Posted8 days ago,"San Francisco, CA+1 location"
Indeed,generative design,None,None,None,[Mechanical Engineer](https://www.indeed.com/rc/clk?jk=5ab26c125f1502b8&fccid=aeb15e43a6800b9d&vjs=3),Mechanical Engineer,https://www.indeed.com/rc/clk?jk=5ab26c125f1502b8&fccid=aeb15e43a6800b9d&vjs=3,Posted4 days ago,"Liverpool, NY 13088"
Indeed,generative design,None,None,None,[NIH-NCATS-AI Cheminformatician](https://www.indeed.com/company/Axle-Informatics/jobs/Nih-Ncat-Ai-Cheminformatician-cc2e78dc4beb8b8f?fccid=7f7a57dec5ec2ef3&vjs=3),NIH-NCATS-AI Cheminformatician,https://www.indeed.com/company/Axle-Informatics/jobs/Nih-Ncat-Ai-Cheminformatician-cc2e78dc4beb8b8f?fccid=7f7a57dec5ec2ef3&vjs=3,EmployerActive 7 days ago,"Bethesda, MD"
Indeed,generative design,None,None,None,[Machine Learning Scientist - Protein Engineering](https://www.indeed.com/rc/clk?jk=48565cda3be63602&fccid=ec34037a9c92d805&vjs=3),Machine Learning Scientist - Protein Engineering,https://www.indeed.com/rc/clk?jk=48565cda3be63602&fccid=ec34037a9c92d805&vjs=3,Posted4 days ago,"Thousand Oaks, CA"
Indeed,generative design,None,None,None,[Lead Design Researcher for XD Lab](https://www.indeed.com/rc/clk?jk=d00c4a61e308e89a&fccid=5bd99dfa21c8a490&vjs=3),Lead Design Researcher for XD Lab,https://www.indeed.com/rc/clk?jk=d00c4a61e308e89a&fccid=5bd99dfa21c8a490&vjs=3,Posted1 day ago,"San Francisco, CA 94104 (Financial District/South Beach area)"
Indeed,generative design,None,None,None,"[Senior Editor, Data and Graphics](https://www.indeed.com/rc/clk?jk=3a264d14baa47314&fccid=fdb210f6a49b1c13&vjs=3)","Senior Editor, Data and Graphics",https://www.indeed.com/rc/clk?jk=3a264d14baa47314&fccid=fdb210f6a49b1c13&vjs=3,Posted1 day ago,"New York, NY"
Indeed,generative design,None,None,None,[User Researcher 2](https://www.indeed.com/rc/clk?jk=37a2a16216e04cd1&fccid=734cb5a01ee60f80&vjs=3),User Researcher 2,https://www.indeed.com/rc/clk?jk=37a2a16216e04cd1&fccid=734cb5a01ee60f80&vjs=3,Posted6 days ago,"San Francisco, CA+2 locations"
Indeed,generative design,None,None,None,[User Researcher 2](https://www.indeed.com/rc/clk?jk=37a2a16216e04cd1&fccid=734cb5a01ee60f80&vjs=3),User Researcher 2,https://www.indeed.com/rc/clk?jk=37a2a16216e04cd1&fccid=734cb5a01ee60f80&vjs=3,Posted6 days ago,"San Francisco, CA+2 locations"
Indeed,generative design,None,None,None,"[Cell and Protein Engineer, G:Labs (Synthetic Biology Scienti...](https://www.indeed.com/rc/clk?jk=78684aace32b97fa&fccid=22489c4990c80a96&vjs=3)","Cell and Protein Engineer, G:Labs (Synthetic Biology Scienti...",https://www.indeed.com/rc/clk?jk=78684aace32b97fa&fccid=22489c4990c80a96&vjs=3,Posted1 day ago,"Cambridge, MA 02142 (Kendall Square area)+2 locations"
Indeed,generative design,None,None,None,[Designer - LINE](https://www.indeed.com/rc/clk?jk=e222c613407c9249&fccid=1cdd0435d32bb986&vjs=3),Designer - LINE,https://www.indeed.com/rc/clk?jk=e222c613407c9249&fccid=1cdd0435d32bb986&vjs=3,PostedJust posted,"Los Angeles, CA"
Indeed,generative design,None,None,None,[Senior Design Strategist (US Remote)](https://www.indeed.com/rc/clk?jk=9322fe5a32891cf9&fccid=d67c696a16671a91&vjs=3),Senior Design Strategist (US Remote),https://www.indeed.com/rc/clk?jk=9322fe5a32891cf9&fccid=d67c696a16671a91&vjs=3,Posted1 day ago,"Boulder, CO (Colorado University area)+1 location•Remote"
Indeed,generative design,None,None,None,[Information Systems Specialist II- Jail](https://www.indeed.com/rc/clk?jk=947d9946a0e7036f&fccid=d7381f8cea61c137&vjs=3),Information Systems Specialist II- Jail,https://www.indeed.com/rc/clk?jk=947d9946a0e7036f&fccid=d7381f8cea61c137&vjs=3,Posted1 day ago,"Paola, KS"
Indeed,generative design,None,None,None,[UX Design Lead](https://www.indeed.com/rc/clk?jk=018f796510b61ee4&fccid=1b0043cf80779505&vjs=3),UX Design Lead,https://www.indeed.com/rc/clk?jk=018f796510b61ee4&fccid=1b0043cf80779505&vjs=3,Posted4 days ago,"Boston, MA 02109 (Downtown area)+4 locations"
Indeed,generative design,None,None,None,"[Technology, Media & Telecom - TMT - Creative Director (UX De...](https://www.indeed.com/rc/clk?jk=922475f50093ee84&fccid=1544766d4c2915b0&vjs=3)","Technology, Media & Telecom - TMT - Creative Director (UX De...",https://www.indeed.com/rc/clk?jk=922475f50093ee84&fccid=1544766d4c2915b0&vjs=3,PostedToday,"Philadelphia, PA 19103 (Logan Square area)"
Indeed,generative design,None,None,None,[Technical Project Manager](https://www.indeed.com/rc/clk?jk=2ed3229c226f883f&fccid=8e0192a48bd27a99&vjs=3),Technical Project Manager,https://www.indeed.com/rc/clk?jk=2ed3229c226f883f&fccid=8e0192a48bd27a99&vjs=3,Posted6 days ago,"Somerville, MA"
Indeed,generative design,None,None,None,[Lead Design / User Researcher](https://www.indeed.com/company/Amboss/jobs/Lead-Design-c65361c018ccf8f4?fccid=7b35f304f438b2e9&vjs=3),Lead Design / User Researcher,https://www.indeed.com/company/Amboss/jobs/Lead-Design-c65361c018ccf8f4?fccid=7b35f304f438b2e9&vjs=3,Posted5 days ago,"New York, NY 10001 (Chelsea area)"
Indeed,generative design,None,None,None,"[Senior UX Researcher, Last Mile Experience Design](https://www.indeed.com/rc/clk?jk=a7c9cc88294cfe93&fccid=fe2d21eef233e94a&vjs=3)","Senior UX Researcher, Last Mile Experience Design",https://www.indeed.com/rc/clk?jk=a7c9cc88294cfe93&fccid=fe2d21eef233e94a&vjs=3,Posted7 days ago,"Bellevue, WA+1 location"
Indeed,generative design,None,None,None,[Senior Service Designer](https://www.indeed.com/rc/clk?jk=2ba6b3acf70471e3&fccid=2ec9e0488117aa05&vjs=3),Senior Service Designer,https://www.indeed.com/rc/clk?jk=2ba6b3acf70471e3&fccid=2ec9e0488117aa05&vjs=3,Posted4 days ago,"San Carlos, CA"
Indeed,generative design,None,None,None,[Design Researcher - Hybrid](https://www.indeed.com/rc/clk?jk=905be7e6471aa628&fccid=977a823feb2b6989&vjs=3),Design Researcher - Hybrid,https://www.indeed.com/rc/clk?jk=905be7e6471aa628&fccid=977a823feb2b6989&vjs=3,PostedToday,"Plano, TX 75024"
Indeed,generative design,None,None,None,[UX Designer](https://www.indeed.com/rc/clk?jk=d3d5b4091851a2a4&fccid=d6ef41e202aa2c0b&vjs=3),UX Designer,https://www.indeed.com/rc/clk?jk=d3d5b4091851a2a4&fccid=d6ef41e202aa2c0b&vjs=3,Posted8 days ago,Remote
Indeed,generative design,None,None,None,[Senior Design Researcher](https://www.indeed.com/rc/clk?jk=6f9cd0431b54eaab&fccid=c0199781b1371eea&vjs=3),Senior Design Researcher,https://www.indeed.com/rc/clk?jk=6f9cd0431b54eaab&fccid=c0199781b1371eea&vjs=3,PostedToday,Illinois•Remote
Indeed,generative design,None,None,None,[Principal UX Designer](https://www.indeed.com/rc/clk?cmp=Variant-%2F-U.S-Xpress&ti=Principal+Ux+Designer&jk=542640c1499f17dc&fccid=3aa0e2bc1e73d71f&vjs=3),Principal UX Designer,https://www.indeed.com/rc/clk?cmp=Variant-%2F-U.S-Xpress&ti=Principal+Ux+Designer&jk=542640c1499f17dc&fccid=3aa0e2bc1e73d71f&vjs=3,Posted12 days ago,"Scottsdale, AZ"
Indeed,generative design,None,None,None,[Leadership Development Program Manager](https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BDp_epf89aHDQhKpPegNJQ_ldQpEFZQsM9OcONMGxWx6pU56EKHF58QjVdAUvn2gXlo_fAb9p22ei4xLupETe4dLdHvQf6ewE7aCLXzrku_fU5HyYlEr2UPf1PT5Y__1K0TfTW2cteHZPV2gDQUxs_j2Non8VK1Jt7HeE418NGBcat2DS183Ra42a73z5_jH2Eda339u1VFkpVPK4pxqW8EjombY7Pzx4TqYKlaZbjD07ra0QMy7CEHzYGtLcy-ZcNdyywXReOYqSQ1JQaRx1V3bITXRGPtxBMXtT9Kc12wjOswurzdr-uR2Vp4vnE7nXmyWwBv4un2y8Li-aynFAK_RCbGKwWuZQq91FoGe3FMs4eYyqYdQQ79s4Ghx1h0V0rZfFMinAecbj8xm7NKEbla16O41RJK_IBBucfBfmcxIjq9zV0soKTGf60PC5pIUzq3wyBZVhCqXNQKGNvzTtIBM_COWXOLBgHf1JDL6wJHAZ7b4p0t23hnqtmBZ7v9Du78lAirUUJGdiFFbfWzf6CjpPM54jzM5RaBXTG05iwd9nqjIlZGEsceKD6rzSd4LIEwMjcUZTvqLWHy8bndEIDH87ikDZYtneRH1eP0fOjE4FUjMFZqASSrLB_702aO1wRYCs5Wmi6FR5j2E5D1rksy5JPkZkYYMg9BULKSQ0XmESPCLrnUchWSn2eUFYVvPryhqyY01fNqA==&p=14&fvj=0&vjs=3),Leadership Development Program Manager,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BDp_epf89aHDQhKpPegNJQ_ldQpEFZQsM9OcONMGxWx6pU56EKHF58QjVdAUvn2gXlo_fAb9p22ei4xLupETe4dLdHvQf6ewE7aCLXzrku_fU5HyYlEr2UPf1PT5Y__1K0TfTW2cteHZPV2gDQUxs_j2Non8VK1Jt7HeE418NGBcat2DS183Ra42a73z5_jH2Eda339u1VFkpVPK4pxqW8EjombY7Pzx4TqYKlaZbjD07ra0QMy7CEHzYGtLcy-ZcNdyywXReOYqSQ1JQaRx1V3bITXRGPtxBMXtT9Kc12wjOswurzdr-uR2Vp4vnE7nXmyWwBv4un2y8Li-aynFAK_RCbGKwWuZQq91FoGe3FMs4eYyqYdQQ79s4Ghx1h0V0rZfFMinAecbj8xm7NKEbla16O41RJK_IBBucfBfmcxIjq9zV0soKTGf60PC5pIUzq3wyBZVhCqXNQKGNvzTtIBM_COWXOLBgHf1JDL6wJHAZ7b4p0t23hnqtmBZ7v9Du78lAirUUJGdiFFbfWzf6CjpPM54jzM5RaBXTG05iwd9nqjIlZGEsceKD6rzSd4LIEwMjcUZTvqLWHy8bndEIDH87ikDZYtneRH1eP0fOjE4FUjMFZqASSrLB_702aO1wRYCs5Wmi6FR5j2E5D1rksy5JPkZkYYMg9BULKSQ0XmESPCLrnUchWSn2eUFYVvPryhqyY01fNqA==&p=14&fvj=0&vjs=3,Posted13 days ago,"Des Plaines, IL"
